CODE_ID	NAME
1286	Warren Beatty
1287	Buck Henry
1288	Mel Smith
1289	Fred Zinnemann
1290	Sean McNamara
1291	Wei Tung
1292	Michel Jette
1293	Mark Herman
1294	Stavros Kazantzidis
1295	David Attwood
1296	Burr Steers
1297	Mike Hodges
1298	Otto Preminger
1299	María Ripoll
1300	Kantz
1301	Ben Ramsey
1302	Ric Roman Waugh
1303	Alex Zamm
1304	John Crowley
1305	John Crowley (III)
1306	Sam Fell
1307	Patrick Paulson
1308	Michael John Warren
1309	R.G. Springsteen
1310	Gillies MacKinnon
1311	Quinton Peeples
1312	Oleg Novkovic
1313	Trevor Nunn
1314	Zivko Nikolic
1315	Simon De Selva
1316	John Schultz
1317	Kate Woods
1318	Martin Murphy
1319	Robert Capelli Jr.
1320	Jeffrey Wolf
1321	Dejan Zecevic
1322	Richard Benjamin
1323	Tim Hill (III)
1324	George Tillman Jr.
1325	Gavin O'Connor
1326	Lynne Southerland
1327	Darrell Rooney
1328	Byron Haskin
1329	Jared Hess
1330	Irvin Kershner
1331	Marcus Adams
1332	Takashi Miike
1333	Brendan Malloy
1334	Emmett Malloy
1335	Mary Lambert
1336	Peter Hedges
1337	Peter Nicholson
1338	Petar Lalovic
1339	Tim Haines
1340	Todd Komarnicki
1341	Philip Kaufman
1342	Rowdy Herrington
1343	Larry Charles
1344	John G. Avildsen
1345	Jon Long
1346	Breck Eisner
1347	Brian Dannelly
1348	Ronald Neame
1349	Joe Nussbaum
1350	Tugo Stiglic
1351	Lisa Cholodenko
1352	Wally Wolodarsky
1353	Wallace Wolodarsky
1354	Lynn Reynolds
1355	Oz Scott
1356	Lewis Milestone
1357	Rupert Wainwright
1358	Gorcin Stojanovic
1359	Todd Robinson
1360	Werner Herzog
1361	Bob Dolman
1362	Terry Hughes
1363	Bo Welch
1364	Peter Collinson
1365	Rob LaDuca
1366	Jim Fall
1367	Tim Whelan
1368	Stuart Orme
1369	Janez Lapajne
1370	Ed Solomon
1371	Stephen Hillenburg
1372	Neil Nightingale
1373	Roger Mills
1374	Roland Joffe
1375	Nicole Kassell
1376	Djordje Milosavljevic
1377	Salik Silverstein
1378	Vojko Anzeljc
1379	Joshua Marston
1380	William A. Graham
1381	Maria Lidon
1382	Robert Benton
1383	Kevin Yagher
1384	Tony Randel
1385	Jane Kavcic
1386	Ui-seok Kim
1387	Paul McGuigan
1388	Scott Spiegel
1389	Emilio Martínez Lázaro
1390	Isabel Coixet
1391	Luc Jacquet
1392	Lasse Spang Olsen
1393	Po-Chih Leong
1394	Tinto Brass
1395	Shane Meadows
1396	Soja Jovanović
1397	Anders Nilsson
1398	Robert Markowitz
1399	Marko Marinkovic
1400	Nicolas Cage
1401	John Bradshaw
1402	Mark Malone
1403	Andrei Zvyagintsev
1404	Tom Brady
1405	Silvije Petranović
1406	Louis Saïa
1407	Tilman Remme
1408	Richard Friedman
1409	Ralph Bakshi
1410	Leo McCarey
1411	Rod Holcomb
1412	Steven Zalillian
1413	<b>Peter Jackson</b>
1414	Dan Curtis
1415	Tony Piccirillo
1416	Radivoje Andric
1417	Suri Krishnamma
1418	Chris Buck
1419	Bruce Hendricks
1420	Gordan Mihič
1421	Stuart Elliott
1422	Tim Dunn
1423	Daniel Petrie
1424	John Korty
1425	Ramin Niami
1426	Darko Bajic
1427	Jonathan Stamp
1428	Elizabeth Dimon
1429	Jun Falkenstein
1430	Walt Disney
1431	Rudolph Mate
1432	Jerry London
1433	Alan Taylor
1434	Tim Van Patten
1435	Matthew Penn
1436	Jim Drake
1437	Martin Bruestle
1438	Henry Bronchtein
1439	Steve Buscemi
1440	W.S. Van Dyke
1441	Timothy Van Patten
1442	Cedric Gibbons
1443	Henry J.Bronchtein
1444	Steve Buscerni
1445	Roger Young
1446	Alan Shayne
1447	Mel Stuart
1448	Daniel Attais
1449	Delmer Daves
1450	James Hayman
1451	Andrew Sipes
1452	Richard Tuggle
1453	Félix Enríquez Alcalá
1454	 Andy Cadiff
1455	Roy Huggins
1456	Sean S. Cunningham
1457	Gene Nelson
1458	 Brett Ratner
1459	Michael Wadleigh
1460	 	  Peter Yates
1461	Patricia Cardoso
1462	Sam Peckinpah
1463	Troy Beyer
1464	Richard Loncraine
1465	Joe Pytka
1466	Frank Lloyd
1467	Jim McKay
1468	Boris Sagal
1469	Gene Kelly
1470	Sam Pillsbury
1471	Claude Lelouch
1472	Luchino Visconti
1473	Julia Taylor-Stanley
1474	Jane Anderson
1475	Duncan Roy
1476	Mark Burson
1477	John Leguizamo
1478	George Fitzmaurice
1479	Mark Jonathan Harris
1480	John Head
1481	Joe Boyd
1482	George Sidney
1483	Tobe Hooper
1484	Craig Ferguson	
1485	F.Gary Gray
1486	William Peter Blatty
1487	Peter Tewksbury
1488	Jordan Roberts
1489	Darko Mitrevski
1490	Howard Zieff
1491	George Ogilvie
1492	Arie Posin
1493	David Nutter
1494	Michael watkins
1495	Philip Sgriccia
1496	John G.Avildsen
1497	Robert Z. Leonard
1498	Bruce Timm
1499	Michelangelo Antonioni
1500	Gregory Jacobs
1501	Harry Basil
1502	 John Guillermin
1503	Irwin Allen
1504	Glen Morgan
1505	George Waggner
1506	Andrew Gurland
1507	Jerry Kramer
1508	Jim Blashfield
1509	Darrell Roodt
1510	Eugène Lourié
1511	Tim McCanlies
1512	Craig McCracken
1513	James Fargo
1514	Christopher Guest
1515	Jim O'Connolly
1516	Bruce Malmuth
1517	Fabián Bielinsky
1518	Burt Kennedy
1519	Lone Scherfig
1520	Hélène Angel
1521	Andrew Van Slee
1522	Philip Saville
1523	Jane Campion
1524	Mark Rosman
1525	Tony McNamara
1526	Mick Garris
1527	Richard Berry
1528	Rodion Nahapetov
1529	Lee Donaldson
1530	Jaume Balagueró
1531	Charles Nemes
1532	Michael Jenkins
1533	 Patrick Leung
1534	Tony Grounds
1535	Josef Fares
1536	Des McAnuff
1537	Ash
1538	Rod Daniel
1539	Roberto Santiago
1540	Jonathan Hensleigh
1541	Rob Schmidt
1542	Daniel Taplitz
1543	Ed Decter
1544	Patrick Stettner
1545	Eric Bross
1546	 Pete Jones
1547	 	  Catherine Hardwicke
1548	Joseph Ruben
1549	 	  P.J. Pesce
1550	Steve Rash
1551	Lucky McKee
1552	Greg Yaitanes
1553	Kelly Makin
1554	Omar Naim
1555	Michael Lembeck
1556	Peter Duncan
1557	 	Vigga Bro
1558	Jean-Paul Rappeneau
1559	Mink
1560	Massimo Venier
1561	 	  Bob Logan
1562	 	  Nick Hurran
1563	John Kaye
1564	Steve Barron
1565	Neil Turitz
1566	Harvey Kahn
1567	Kenny Golde
1568	Jonas Quastel
1569	Bruce Paltrow
1570	Miguel Santesmases
1571	Gillian  Amstrong
1572	Morten Tyldum
1573	Avi Nesher
1574	Dewey Nicks
1575	Ray Lawrence
1576	Isaac H. Eaton
1577	Nicolas Winding Refn
1578	Butch Lukic
1579	K.C. Bascombe
1580	Michael Stevens
1581	Mikael Håfström
1582	David Jacobson
1583	Scott Roberts
1584	John Roberts
1585	Nick Castle
1586	Alex De Rakoff
1587	Barry Berman
1588	 Isabelle Doval
1589	Seth Kearsley
1590	Mario Salieri
1591	Moisés Kaufman
1592	Dennis Gansel
1593	Patrick Braoudé
1594	Rob Zombie
1595	Sally Potter
1596	 	  Larry Clark
1597	 Edward Lachman
1598	Peter Care
1599	Adam McKay
1600	Geoffrey Schaaf
1601	Michael Haneke
1602	Audrey Wells
1603	Michael Vickerman
1604	David Worth
1605	Martha Coolidge
1606	J.T. Petty
1607	Robert Redford
1608	Robert Dornhelm
1609	István Szabó
1610	Peter Pau
1611	Louis-Pascal Couvelaire
1612	Boris von Sychowski
1613	Javier Fesser
1614	Terence Young
1615	Andy Hurst
1616	Bob Gale
1617	Marc Munden
1618	Hideo Nakata
1619	John Marino
1620	Granz Henman
1621	 Mark Brooks
1622	Peter Gilstrap
1623	Alex Turner
1624	Stephen Chow
1625	 Cédric Kahn
1626	Cheryl Dunye
1627	Marc Caro
1628	Gabriele Salvatores
1629	Victoria Hochberg
1630	Ilaria Borrelli
1631	Rodrigo García
1632	Gavin Wilding
1633	Malcolm D. Lee
1634	Takashi Yamazaki
1635	Anne Goursaud
1636	Jean Stewart
1637	Uwe Boll
1638	Alexandre Aja
1639	Benny Chan
1640	Marco Bellocchio
1641	George A. Romero
1642	Tommy O'Haver
1643	 	  Stéphane Clavier
1644	Alan White
1645	Fatih Akin
1646	Matt Dillon
1647	Joe Chappelle
1648	Finn Taylor
1649	Roger Avary
1650	Wayne Powers
1651	Rob Pritts
1652	Sheldon Wilson
1653	Paul Cox
1654	James Callis
1655	Morgan Spurlock
1656	David Seltzer
1657	Claudio Fäh
1658	Mark Romanek
1659	Patty Jenkins
1660	Karen Moncrieff
1661	David Grossman
1662	Allan A. Goldstein
1663	Gaylene Preston
1664	Michael Tollin
1665	Matthew Robbins
1666	 Mick Davis
1667	David Twohy
1668	Erik Skjoldbjærg
1669	Valerie Breiman
1670	Jean-Louis Daniel
1671	Tod Williams
1672	Terry Zwigoff
1673	Lewis Teague
1674	Mikael Salomon
1675	Eric Till
1676	Dan Ireland
1677	Olivier Marchal
1678	Luis Llosa
1679	Rory Kelly
1680	Régis Wargnier
1681	Henry Bromell
1682	Agustín Díaz Yanes
1683	Jean-Pierre Roux
1684	Dominique Forma
1685	Yurek Bogayevicz
1686	James Keach
1687	Sandy Tung
1688	Steve Purcell
1689	Stewart Sugg
1690	Austin Chick
1691	Julie Davis
1692	Prachya Pinkaew
1693	Jon Cassar
1694	James Cox
1695	David Anspaugh
1696	Philippe Martinez
1697	Jim McBride
1698	Philippe Harel
1699	James D. Deck
1700	Petter Næss
1701	Lik-Chi Lee
1702	Sheldon Lettich
1703	Brad Mirman
1704	Luis Sepúlveda
1705	Antonio Cuadri
1706	Matthew Ryan Hoge
1707	Richard J. Lewis
1708	Shinsuke Sato
1709	Ettore Scola
1710	Jim Henson
1711	James B. Harris
1712	Lance Rivera
1713	Damon Dash
1714	Bruce Hunt
1715	Ernie Barbarash
1716	Scott Derrickson
1717	Judd Apatow
1718	Mike Bigelow
1719	Guy Norman Bee
1720	Michael Scott Bregman
1721	Arliss Howard
1722	Brian Clyde
1723	Craig Brewer
1724	Anthony Mann
1725	Charles Martin Smith
1726	Gregory Poirier
1727	Matthew Vaughn
1728	David Bailey
1729	Paul Feig
1730	Gianfranco Fozzi
1731	Alex de la Iglesia
1732	Pjer Zalica
1733	Kenneth Hope
1734	Marc S. Grenier
1735	Peter O'Fallon
1736	Christophe Gans
1737	Sam Firstenberg
1738	Gregory Mosher
1739	Paul Nicholas
1740	Blanca Li
1741	Stephen Metcalfe
1742	François Leterrier
1743	David Serrano
1744	Joseph Vilsmaier
1745	Irving Pichel
1746	Louis Morneau
1747	Mort Nathan
1748	Robert J. Wilson
1749	Pierre Edwards
1750	Olivier Megaton
1751	Keith Gordon
1752	Matthew Miller
1753	Allison Anders
1754	Alexandre Rockwell
1755	John Waters
1756	Frédéric Schoendoerffer
1757	Antun Vrdoljak
1758	Robert C. Ramirez
1759	Bruce Gowers
1760	Hunter Richards
1761	Ermanno Olmi
1762	Kris Isacsson
1763	Djamel Bensalah
1764	Patrick Gilmore
1765	Spiro Scimone
1766	Francesco Sframeli
1767	David Jackson
1768	James Dearden
1769	Silvio Soldini
1770	Audu Paden
1771	Bix Skahill
1772	Matthew Parkhill
1773	Brent Maddock
1774	Giuseppe Tornatore
1775	John Hough
1776	Dalibor Matanic
1777	Allun Lam
1778	Wai Keung Lau
1779	Chris Kentis
1780	David Nelson
1781	Adrian Maben
1782	Arsen A. Ostojic
1783	Mike Mills
1784	Michael Hurst
1785	Rob Hardy
1786	Dean Parisot
1787	Dave McKean
1788	Jean de Segonzac
1789	Keith Samples
1790	Jocelyn Moorhouse
1791	Kiefer Sutherland
1792	John Howard Davies
1793	John Birkin
1794	Karen Kelly
1795	Sharon Bridgeman
1796	Tim Robbinson
1797	Michael Wadding
1798	Lukas Nola
1799	Jim Markovic
1800	Chris Fisher
1801	Simon Langton
1802	George Roy Hill
1803	Andy Wilson
1804	Paul Unwin
1805	Alexander Witt
1806	Mike Fallows
1807	Gill Dennis
1808	Larry Fessenden
1809	Jean Becker
1810	Robert Mandel
1811	Barry Primus
1812	Antony Thomas
1813	Gordon Chan
1814	Walter P. Martishius
1815	Owen Hurley
1816	Stefan Schwietert
1817	Michael Hegner
1818	Stefan Fjeldmark
1819	Bratko Bibic
1820	Joe Wright
1821	Mark Levin
1822	Jacques Perrin
1823	Jacques Cluzaud
1824	Hyung-rae Shim
1825	Ramon Salazar
1826	Jonas McCord
1827	Michael Herbig
1828	William Malone
1829	Miguel Courtois
1830	Paul Abascal
1831	Philip Adrian Booth
1832	Francisco Plaza
1833	Dave Moore
1834	André De Toth
1835	Zrinko Ogresta
1836	Don Michael Paul
1837	James Toback
1838	Perry Andelin Blake
1839	Matthew Hastings
1840	Eli Roth
1841	Chatrichalerm Yukol
1842	Alexander Gruszynski
1843	Bryan Goeres
1844	Jonathan Liebesman
1845	John Bruno
1846	Christopher Cain
1847	Nick Willing
1848	David M. Evans
1849	Freddie Francis
1850	Manuel Boursinhac
1851	Franc Roddam
1852	Uli Edel
1853	Phil Nibbelink
1854	Ian Sharp
1855	Brenda Chapman
1856	Steve Hickner
1857	Michael Pellerin
1858	Craig Ross Jr.
1859	Bharat Nalluri
1860	Katsuhiro Otomo
1861	Leon Ichaso
1862	Branko Ivanda
1863	Robert Vince
1864	Natasha Arthy
1865	Ben Sombogaart
1866	Nicolas Roeg
1867	John Eng
1868	Norton Virgien
1869	Sung-su Kim
1870	Edgar Wright
1871	David Steinberg
1872	Guillaume Canet
1873	Chazz Palminteri
1874	Zoran Sudar
1875	John Carney
1876	Dave Fleischer
1877	Shamus Culhane
1878	Graeme Lynch
1879	Martyn Burke
1880	 Ralph Bakshi
1881	Jean-Luc Godard
1882	Eric Darnell
1883	Branko Bauer
1884	Norio Tsuruta
1885	Metod Pevec
1886	Brian Henson
1887	John Stainton
1888	Lewis Allen
1889	Siu Fai Mak
1890	Dejan Sorak
1891	William Dieterle
1892	Michelle Maxwell MacLaren
1893	Karyn Kusama
1894	Rubi Zack
1895	John Maybury
1896	Christopher Scott Cherot
1897	Paul Haggis
1898	Tristan Aurouet
1899	Gilles Lellouche
1900	Gustavo Graef-Marino
1901	Neven Hitrec
1902	Isaac Florentine
1903	Thomas Bezucha
1904	Michael Hoffman
1905	Nicholas Hytner
1906	Justin Lin
1907	Mark Everest
1908	Christopher Spencer
1909	Steve 'Spaz' Williams
1910	Rick Schmidlin
1911	Sidney Franklin
1912	Thomas Sorriaux
1913	François Desagnat
1914	Aaron Seltzer
1915	James Gartner
1916	Brian Pimental
1917	Kirk Jones
1918	Bill Pullman
1919	Michael Madsen
1920	Anna Faris
1921	Phil McGraw
1922	 Carmen Electra
1923	Regina Hall
1924	Barry W. Blaustein
1925	Marc Cherry
1926	Lawrence Schiller
1927	John Dahl
1928	Borja Manso
1929	Luc Dardenne
1930	Jean-Pierre Dardenne
1931	Nikolai Lebedev
1932	Ole Bornedal
1933	David Duchovny
1934	Tay Garnett
1935	Tetsuya Nomura
1936	Takeshi Nozue
1937	Valerie Landsburg
1938	Susan Stroman
1939	Bennett Miller
1940	Frank Pierson
1941	Stephen Williams
1942	Hal Roach
1943	Charley Rogers
1944	Sylvain White
1945	Michael Dowse
1946	Andy Cheng
1947	Marcos Siega
1948	Hans Petter Moland
1949	Bertrand Blier
1950	Ming-liang Tsai
1951	Stephen Woolley
1952	Lance Mungia
1953	David Gordon Green
1954	Marleen Gorris
1955	Hayao Miyazaki
1956	Yôji Yamada
1957	Chantal Lauby
1958	Pascal Plisson
1959	Bertrand Tavernier
1960	Pierre Salvadori
1961	Ji-woon Kim
1962	Jeff Byrd
1963	Mike Johnson
1964	Agnieszka Holland
1965	Mekhi Phifer
1966	Gary David Goldberg
1967	Yann Moix
1968	Nicolas Boukhrief
1969	Oxide Pang Chun
1970	Danny Pang
1971	Johnny To
1972	Raoul Peck
1973	Peter Winther
1974	Pan Nalin
1975	Darren Grant
1976	Sebastián Cordero
1977	Benjamin Filipović
1978	Jesse Warn
1979	Daniel Percival
1980	Liev Schreiber
1981	Adrian Rudomin
1982	Philippe Rousselot
1983	Anthony Neilson
1984	Ken Sanzel
1985	Michael J. Sheridan
1986	Stuart Rosenberg
1987	Ken Annakin
1988	David Lean
1989	Elia Kazan
1990	George Stevens Jr.
1991	Christopher Reeve
1992	Reynaldo Villalobos
1993	Sturla Gunnarsson
1994	Milorad Milinkovic
1995	Ben Gluck
1996	Jack Conway
1997	Fritz Lang
1998	Irving Rapper
1999	Russell Thomas
2000	Steve Gebhardt
2001	John Lennon
2002	Ki-duk Kim
2003	Étienne Chatiliez
2004	James McTeigue
2005	Darren Lynn Bousman
2006	Michael Keusch
2007	Joe Massot
2008	Peter Clifton
2009	Juan Pablo Rebella
2010	Pablo Stoll
2011	William Wiard
2012	Josh Klausner
2013	Sylvester Stallone
2014	John A. Davis
2015	Janet Greek
2016	Michael Vejar
2017	Glenn Jordan
2018	George C. Wolfe
2019	Jack Sholder
2020	Ken Wiederhorn
2021	Mole Hill
2022	George Seaton
2023	Mitch Rouse
2024	Melville Shavelson
2025	Mark Robson
2026	Steven Kloves
2027	Ian Barry
2028	James Goldstone
2029	James Frawley
2030	Hal Masonberg
2031	Irving Cummings
2032	Jeff Celentano
2033	Chris Iovenko
2034	Nicole Holofcener
2035	Dave Payne
2036	Carlos Sorin
2037	Steve Antin
2038	Brian Gilbert
2039	Andrew Douglas
2040	Greg Marcks
2041	Bille August
2042	Pawel Pawlikowski
2043	David Eric Brenner
2044	Felicity Huffman
2045	Kevin Zegers
2046	Andrea James
2047	Jon Budinoff
2048	Danny Burstein
2049	Maurice Orozco
2050	Jacques Audiard
2051	James Steven Sadwith
2052	Aruna Villiers
2053	Dražen Štader
2054	Eric Heumann
2055	Lyndon Chubbuck
2056	David Hickson
2057	John Lasseter
2058	Frédéric Fonteyne
2059	Chris Robinson
2060	Liz Friedlander
2061	Jason Ensler
2062	Vitomir Kavčič
2063	William Lustig
2064	Lee Daniels
2065	Luc Campeau
2066	Alejandro Agresti
2067	Mitja Okorn
2068	Wayne Kramer
2069	Robert Edwards
2070	Alan Šmit
2071	Hermine Huntgeburth
2072	Luca Guadagnino
2073	 Tommy Lee Jones 2
2074	Mario Van Peebles
2075	Jean Beaudin
2076	Rebecca Miller
2077	Huck Botko
2078	Scott Coffey
2079	Leif Tilden
2080	Nisha Ganatra
2081	Eric Bernt
2082	John Duigan
2083	Gavin Hood
2084	Rowan Woods
2085	Sophie Fiennes
2086	Matjaž Latin
2087	Kyle Dean Jackson
2088	Jonathan Kesselman
2089	Michael Kalesniko
2090	Kazuaki Kiriya
2091	Marek Kanievska
2092	Kenny Ortega
2093	Yojiro Takita
2094	Benito Zambrano
2095	Stefen Fangmeier
2096	David van Eyssen
2097	Arthur Allan Seidelman
2098	Gilles Bourdos
2099	Jesús Sánchez
2100	Christian Carion
2101	Carlos Reygadas
2102	James Huth
2103	André Téchiné
2104	Peter Sehr
2105	Conor McPherson
2106	Philippe Haïm
2107	Arnaud Desplechin
2108	A.W. Vidmer
2109	Mathias Ledoux
2110	Ernest R. Dickerson
2111	Enki Bilal
2112	Josh Sternfeld
2113	Roland Suso Richter
2114	Charles Dance
2115	Kenneth Bowser
2116	Mary McGuckian
2117	Joachim Roenning
2118	Espen Sandberg
2119	Atom Egoyan
2120	Jamie Babbit
2121	Cess Silvera
2122	Geoffrey Sax
2123	Bernard Rose
2124	Louis Malle
2125	John Turturro
2126	Matthew Cole Weiss
2127	Tim Robbins
2128	Jeffery Scott Lando
2129	Alfred L. Werker
2130	Michael Winterbottom
2131	Emir Kusturica
2132	Jan Sverák
2133	Albert Ter Heerdt
2134	Ken Loach
2135	Jerzy Kawalerowicz
2136	Doug Atchison
2137	Richard Cummings Jr.
2138	Anders Ronnow Klarlund
2139	Youssef Chahine
2140	Amos Gitai
2141	Pavel Lungin
2142	Mohsen Makhmalbaf
2143	Dave Borthwick
2144	Jean Duval
2145	George Huang
2146	Billy Crystal
2147	Damian Harris
2148	Saul Rubinek
2149	Rob McKittrick
2150	Alastair Fothergill
2151	John R. Leonetti
2152	Pieter Kuijpers
2153	Hrvoje Hribar
2154	Tyler Perry
2155	Robert Manganelli
2156	Jim Powers
2157	Luca Damiano
2158	Max Cortes
2159	Romeo Visconti
2160	Monique
2161	Francesco Trenta
2162	Silvio Bandinelli
2163	Ben Franklin
2164	Backey Jakić
2165	Montegna
2166	Rocco Siffredi
2167	Patrick Deauville
2168	B.J.
2169	Narcis Bosch
2170	Bandinell & Simon
2171	Vincent De Brus
2172	Lian Lunson
2173	Michel Barny
2174	R.M.Ranieri
2175	Jose M. Ponce
2176	Renzo Reggi
2177	Michael Zen
2178	Harry S. Morgan
2179	Giancarlo Bini
2180	Francesco Fanelli
2181	Andrea Lucci
2182	Fernando H. & Attila
2183	Luca Damiano & Prijatelji
2184	Guido Maria Ranieri
2185	Joe D'Amato
2186	John Hay
2187	Alex Kendrick
2188	Jake West
2189	Alison Maclean
2190	David Bowers
2191	Shane Black
2192	John Fawcett
2193	John Leslie
2194	Tom Herold
2195	Justin Slayer
2196	Gregor Hvastja
2197	Frank E. Flowers
2198	Tommy Gunn
2199	Michael Ninn
2200	Moli
2201	Lorraine Sisco
2202	Chris Cross
2203	Lil` Lo
2204	Mark Stone
2205	Ethan Kane
2206	Pierre Woodman
2207	J. Yves Lecastel
2208	Halle Vanderhyden
2209	Rodney Moore
2210	Steven Zaillian
2211	Bang Brothers
2212	Brian W. Cook
2213	Little Al
2214	Mark J. King
2215	Alessandro del Mar
2216	Antonio Adamo
2217	Claude Chabrol
2218	Neil Burger
2219	Paul Hills
2220	John Millerman
2221	Douglas Law
2222	Robert Parigi
2223	Curtiss Clayton
2224	Kovi
2225	Gerard Damiano
2226	Jalif
2227	Steven Drakos
2228	Frank Thring
2229	Macondo
2230	Charles Burnett
2231	Marc Levin
2232	Laurent Tirard
2233	Antonio Nuic
2234	Jonathan Dayton
2235	Valerie Faris
2236	Lorenzo Santini
2237	Hubert Sauper
2238	Gabriel Pontello
2239	Tom Cairns
2240	Ringan Ledwidge
2241	Jill Culton
2242	Matt Checkowski
2243	Kurt Mattila
2244	Ryan Murphy
2245	Predrag Golubović
2246	Živorad 'Žika' Mitrović
2247	Aleksandar Djordjevic
2248	Branko Baletić
2249	Gabriele Muccino
2250	Nicholaus Goossen
2251	Gaby Dellal
2252	Ericson Core
2253	Stefan Schwartz
2254	Jose Pozo
2255	Teodulos
2256	Lexi Alexander
2257	Gabriel Axel
2258	Kinji Fukasaku
2259	Branko Schmidt
2260	John Gatins
2261	Bob Swaim
2262	Kevin Macdonald
2263	Uroš Lebar
2264	Lewis Gilbert
2265	Franci Slak
2266	Katrina Holden Bronson
2267	Peter R. Hunt
2268	Liam Lynch
2269	Roberto Faenza
2270	Renato De Maria
2271	Robert Berlinger
2272	Neil Armfield
2273	Steve Bendelack
2274	Laurence Malkin
2275	Florian Henckel von Donnersmarck
2276	Richard LaGravenese
2277	Brad Anderson
2278	Ralph Nelson
2279	Josef Rusnak
2280	Chris Miller
2281	Mamoru Hosoda
2282	Minoru Hosoda
2283	Robert Rossen
2284	Marco Kreuzpaintner
2285	Jim Yukich
2286	Kevin Munroe
2287	Jasmila Zbanić
2288	Henry King
2289	Jason Reitman
2290	Jan Cvitkovič
2291	Jeremy Leven
2292	Simon Brand
2293	Rajko Grlić
2294	Bahman Ghobadi
2295	Olias Barco
2296	Zhang Ke Jia
2297	Stephen J. Anderson
2298	Danis Tanović
2299	Jean-Baptiste Andrea
2300	Susannah Grant
2301	Josh Gordon
2302	Will Speck
2303	Gianni Amelio
2304	Albert Brooks
2305	John Hillcoat
2306	Paul Scheuring
2307	Phyllis Nagy
2308	Branko Istvancic
2309	Charles Kaufman
2310	Michael Herz
2311	Lloyd Kaufman
2312	Matthew O'Callaghan
2313	Richard W. Haines
2314	Wilford Leach
2315	Giorgio Gentili
2316	Krzysztof Kieslowski
2317	Michael Katleman
2318	Ash Brannon
2319	Bruce A. Evans
2320	Ramesh Sippy
2321	Guru Dutt
2322	Dani Levy
2323	Mansoor Khan
2324	David Yates
2325	Mennan Yapo
2326	Nimród Antal
2327	Hugo van Lawick
2328	Debbie Lapensee
2329	Tony Goldwyn
2330	Anand Tucker
2331	Steve Trenbirth
2332	Jason Friedberg
2333	Todd Holland
2334	Laurence Dunmore
2335	Patrick Smith
2336	Gregory Dark
2337	Joe Lynch
2338	Toma Janic
2339	Stipe Delic
2340	Marko Naberšnik
2341	Fran Krause
2342	Jesse Schmal
2343	Xiaogang Feng
2344	Xavier Giannoli
2345	Milutin Kosovac
2346	Hajrudin Krvavac
2347	Miomir 'Miki' Stamenkovic
2348	Michael Arias
2349	Ernst Lubitsch
2350	Andrea Staka
2351	Hal Needham
2352	Trish Mitchell
2353	Andrew Penniket
2354	Karen Shearer-Mayer
2355	Wolfgang Bayer
2356	Robin Brown
2357	Ronald Tobias
2358	Jasmin Durakovic
2359	Jon Kasdan
2360	Sue Kramer
2361	David Silverman
2362	Randall Miller
2363	Claudio Biern Lliviria
2364	José Luis Ucha
2365	Robert Shaye
2366	Renzo Martinelli
2367	Adrian Shergold
2368	Jesse Peretz
2369	William Heins
2370	Strathford Hamilton
2371	Claudia Myers
2372	Shimon Dotan
2373	Albert Dupontel
2374	Emmanuel Mairesse
2375	Chris Hooke
2376	Nigel Maslin
2377	Robert Marshall
2378	Kenneth Wiatrak
2379	Peter Spry-Leverton
2380	Pierre de Lespinois
2381	Bryn Higgins
2382	Mervyn LeRoy
2383	Charles Visser
2384	Xavier Gens
2385	Greg Mottola
2386	Peter Webber
2387	Milčo Mančevski
2388	Tony Gilroy
2389	C.B. Harding
2390	Gabor Csupo
2391	Dave Meyers
2392	Alejandro Chomski
2393	Arnaud Larrieu
2394	Jean-Marie Larrieu
2395	Andrew Waller
2396	Michael Caleo
2397	Fred Savage
2398	Fernando Sariñana
2399	Gary Chapman
2400	Mark Helfrich
2401	Paul Crowder
2402	Murray Lerner
2403	Jure Zebec
2404	Joe Otting
2405	David Ayer
2406	Diane Kurys
2407	Chris Graham
2408	Robert Ben Garant
2409	David Leaf
2410	John Scheinfeld
2411	Victor Salva
2412	Ognjen Svilicic
2413	Gerard Jugnot
2414	Robert Moresco
2415	Jamie Mitchell
2416	Chris Rock
2417	Nick Lyon
2418	David L. Cunningham
2419	Doug Lefler
2420	Adam Brooks
2421	George Ratliff
2422	Ben Affleck
2423	Goran Gajić
2424	Zoran Pezo
2425	Beth Schacter
2426	Scott Frank
2427	Matt Reeves
2428	Sarah Polley
2429	Thomas Langmann
2430	Fyodor Bondarchuk
2431	Peter Levin
2432	Ian MacNaughton
2433	Douglas Buck
2434	David Shore
2435	Michael Anderson
2436	Steve Carver
2437	Vic Sarin
2438	Donal Logue
2439	Igor Zupe
2440	Hanna A. W. Slak
2441	Andrew Currie
2442	Susan Seidelman
2443	Simon J. Smith
2444	James Gray
2445	Nadia Conners
2446	Leila Conners Petersen
2447	Adrienne Shelly
2448	Antti-Jussi Annila
2449	Tom Vaughan
2450	Anton Corbijn
2451	Colin Strause
2452	Greg Strause
2453	Mark Dornford-May
2454	Jimmy Hayward
2455	Steve Martino
2456	Eric Valette
2457	Pete Travis
2458	Jože Baša
2459	James Ryan
2460	Conrad Helten
2461	Les Mayfield
2462	Ed Stone
2463	Cory Edwards
2464	Nicholas Stoller
2465	Jirí Menzel
2466	Craig Gillespie
2467	Shane Abbess
2468	Mike White
2469	Goran Kulenović
2470	Roel Reiné
2471	Javier 'Fox' Patrón
2472	Justin Chadwick
2473	Oren Rudavsky
