2338	4	5.00
2982	4	5.00
4048	4	1.00
3539	4	3.00
4749	4	4.00
4990	4	5.00
4003	4	3.00
5427	4	5.00
5476	4	5.00
5038	4	3.00
5909	4	5.00
6290	4	5.00
1741	4	4.00
5703	4	5.00
822	4	4.00
6648	4	5.00
6585	4	5.00
6743	4	5.00
5065	4	5.00
6934	4	5.00
23	5	4.00
63	5	4.00
28	5	4.50
430	5	5.00
520	5	4.00
431	5	1.50
55	5	3.50
688	5	1.50
295	5	2.00
890	5	4.00
1100	5	2.00
69	5	5.00
624	5	5.00
1062	5	4.00
3732	5	4.00
3690	5	4.00
4102	5	5.00
1627	5	3.00
4197	5	5.00
4240	5	5.00
897	5	5.00
1192	5	4.00
878	5	5.00
5339	5	5.00
5038	5	1.00
22	5	3.00
1612	5	5.00
1174	5	5.00
85	5	3.00
176	6	4.00
403	6	2.00
464	6	4.00
587	6	1.50
645	6	3.00
513	6	4.00
680	6	1.00
569	6	2.00
56	6	3.00
889	6	3.00
1378	6	3.00
1411	6	5.00
1228	6	3.00
432	6	1.00
1842	6	5.00
421	6	5.00
1575	6	5.00
906	6	4.00
146	6	4.00
2860	6	4.00
3090	6	5.00
3096	6	5.00
3177	6	5.00
2336	6	3.00
3117	6	5.00
2089	6	5.00
3714	6	3.00
1360	6	5.00
4062	6	1.00
4137	6	4.00
3967	6	4.00
3613	6	4.00
4446	6	1.00
4758	6	4.00
1337	6	4.00
5419	6	5.00
5038	6	3.00
5636	6	3.00
4184	6	2.00
5437	6	5.00
6442	6	5.00
4674	6	5.00
310	7	5.00
658	7	3.00
3	7	2.50
1372	7	4.00
508	7	5.00
1819	7	5.00
56	7	3.00
421	7	2.00
210	7	5.00
906	7	4.00
3020	7	5.00
3386	7	5.00
2089	7	3.00
770	7	1.00
1536	7	4.00
4182	7	5.00
3613	7	3.00
69	7	1.00
3622	7	2.00
1765	7	3.00
150	7	4.00
5551	7	5.00
1337	7	4.00
1010	7	2.00
6124	7	5.00
6241	7	5.00
6242	7	5.00
6518	7	5.00
11	8	4.00
23	8	3.50
269	8	4.00
343	8	3.50
73	8	5.00
364	8	3.50
44	8	3.00
763	8	1.00
180	8	3.50
809	8	4.50
629	8	1.00
822	8	3.00
1244	8	3.00
165	8	3.00
1454	8	4.00
85	8	3.00
889	8	4.00
2290	8	5.00
1823	8	3.00
813	8	2.00
1331	8	3.00
3088	8	3.00
3083	8	5.00
3801	8	5.00
558	8	3.00
3519	8	3.00
993	8	5.00
4481	8	5.00
1229	8	4.00
5154	8	4.00
2611	8	2.00
680	8	4.00
6002	8	3.00
678	8	4.00
6544	8	5.00
167	8	4.00
198	8	4.00
1197	8	4.00
5438	8	4.00
6526	8	4.00
6962	8	5.00
10	9	2.00
50	9	1.00
11	9	3.00
23	9	4.00
29	9	4.00
177	9	3.00
176	9	2.50
272	9	4.00
282	9	5.00
367	9	3.00
343	9	4.50
425	9	1.00
444	9	3.50
295	9	3.50
489	9	4.00
334	9	5.00
545	9	5.00
44	9	3.00
60	9	3.00
469	9	1.50
558	9	3.00
732	9	4.00
28	9	4.00
840	9	2.50
960	9	3.00
680	9	4.00
1364	9	5.00
167	9	4.00
2854	9	5.00
889	9	4.00
3408	9	5.00
317	9	1.00
3088	9	2.00
3801	9	2.00
1168	9	4.00
4906	9	5.00
0	10	4.00
16	10	5.00
69	10	4.00
74	10	5.00
23	10	4.50
137	10	5.00
127	10	4.50
2	10	5.00
235	10	5.00
295	10	3.50
367	10	3.50
470	10	4.50
602	10	3.00
708	10	5.00
720	10	5.00
798	10	4.00
688	10	3.00
1408	10	2.00
1608	10	4.00
1330	10	1.00
569	10	5.00
979	10	5.00
1803	10	3.00
2053	10	4.00
255	10	5.00
2224	10	5.00
2207	10	5.00
2368	10	3.00
606	10	5.00
2451	10	5.00
2462	10	5.00
2754	10	5.00
913	10	4.00
243	10	5.00
2613	10	5.00
3092	10	4.00
3173	10	5.00
3069	10	1.00
2858	10	5.00
3220	10	4.00
3308	10	5.00
2588	10	5.00
44	10	3.00
1186	10	4.00
3088	10	5.00
1355	10	5.00
180	10	5.00
3186	10	3.00
907	10	5.00
1174	10	5.00
1398	10	4.00
3061	10	5.00
4358	10	4.00
1934	10	2.00
2611	10	5.00
462	10	5.00
4047	10	3.00
2334	10	5.00
1015	10	5.00
4921	10	5.00
1168	10	4.00
1443	10	4.00
3934	10	3.00
167	10	4.00
1332	10	5.00
4380	10	5.00
1765	10	2.00
5843	10	2.00
5339	10	4.00
957	10	5.00
3553	10	5.00
4819	10	5.00
1184	10	5.00
4297	10	4.00
3328	10	5.00
1180	10	3.00
4338	10	5.00
995	10	2.00
6725	10	4.00
6773	10	5.00
6526	10	3.00
5787	10	5.00
2406	10	3.00
6885	10	5.00
317	10	3.00
0	11	3.00
43	11	5.00
15	11	3.50
72	11	3.50
23	11	3.50
137	11	4.00
69	11	2.50
16	11	4.50
65	11	3.00
127	11	4.50
367	11	3.50
602	11	4.00
52	11	4.50
657	11	1.00
167	11	4.00
708	11	4.50
731	11	5.00
798	11	3.00
56	11	2.00
952	11	4.00
11	11	4.00
1044	11	3.00
1152	11	5.00
606	11	5.00
1301	11	5.00
1557	11	5.00
913	11	4.00
1533	11	5.00
180	11	3.00
465	11	1.00
2224	11	4.00
386	11	3.00
2462	11	5.00
1934	11	4.00
3173	11	5.00
2587	11	1.00
2930	11	3.00
3189	11	5.00
3598	11	2.00
907	11	4.00
241	11	3.00
4047	11	5.00
44	11	3.00
462	11	5.00
4921	11	5.00
3553	11	5.00
957	11	4.00
1184	11	4.00
6773	11	5.00
822	11	4.00
11	12	5.00
23	12	4.00
138	12	5.00
44	12	4.50
37	12	1.50
344	12	3.00
382	12	3.00
300	12	3.00
146	12	5.00
374	12	3.50
464	12	2.50
523	12	5.00
236	12	1.00
504	12	3.00
507	12	1.50
720	12	5.00
688	12	4.00
763	12	3.50
619	12	2.50
380	12	2.00
364	12	4.00
694	12	2.00
846	12	1.00
901	12	4.00
680	12	4.00
897	12	4.00
571	12	4.00
813	12	3.00
1051	12	2.00
52	12	5.00
1261	12	5.00
1345	12	5.00
1382	12	3.00
1408	12	3.00
1084	12	5.00
22	12	5.00
889	12	4.00
1877	12	4.00
1978	12	3.00
2006	12	5.00
1786	12	4.00
2242	12	5.00
1717	12	4.00
2368	12	5.00
2616	12	4.00
2462	12	4.00
994	12	5.00
2197	12	4.00
907	12	5.00
3151	12	3.00
3236	12	5.00
421	12	4.00
3537	12	3.00
678	12	3.00
3713	12	4.00
3125	12	3.00
957	12	5.00
3932	12	4.00
4547	12	3.00
4554	12	5.00
1174	12	4.00
3220	12	5.00
4502	12	2.00
1787	12	5.00
1337	12	3.00
318	12	4.00
5261	12	5.00
3934	12	4.00
5496	12	5.00
5630	12	3.00
3589	12	1.00
878	12	1.00
3061	12	5.00
451	12	5.00
5893	12	4.00
4859	12	5.00
3395	12	4.00
1632	12	4.00
4184	12	4.00
1000	12	1.00
1895	12	4.00
995	12	5.00
1613	12	5.00
362	12	2.00
1088	12	4.00
1170	12	5.00
69	13	3.50
11	13	3.00
37	13	2.50
23	13	3.50
28	13	5.00
396	13	5.00
44	13	4.00
22	13	5.00
427	13	2.00
720	13	3.50
763	13	4.00
391	13	2.00
960	13	4.00
688	13	4.00
715	13	5.00
1751	13	5.00
1355	13	5.00
2368	13	4.00
4004	13	5.00
1814	13	4.00
4444	13	5.00
3622	13	4.00
1632	13	5.00
878	13	5.00
4184	13	4.00
5188	13	5.00
919	13	5.00
317	13	4.00
17	14	2.00
23	14	4.00
69	14	4.50
61	14	4.00
107	14	4.50
37	14	5.00
11	14	4.00
44	14	4.50
10	14	3.50
235	14	5.00
291	14	1.50
403	14	5.00
558	14	3.00
216	14	4.00
715	14	2.00
162	14	3.00
569	14	3.00
652	14	2.00
906	14	4.00
1411	14	2.00
1471	14	5.00
688	14	4.00
2189	14	5.00
2038	14	3.00
421	14	5.00
210	14	5.00
1506	14	5.00
694	14	2.00
1717	14	3.00
1421	14	3.00
2199	14	4.00
3037	14	2.00
150	14	4.00
364	14	3.00
1786	14	5.00
3460	14	5.00
651	14	4.00
3236	14	4.00
2291	14	3.00
180	14	4.00
913	14	4.00
4008	14	3.00
591	14	4.00
2406	14	3.00
4137	14	4.00
708	14	4.00
4135	14	2.00
4204	14	5.00
2334	14	4.00
2586	14	2.00
4120	14	4.00
1228	14	3.00
2660	14	5.00
2930	14	3.00
4694	14	2.00
462	14	2.00
4681	14	4.00
3501	14	4.00
3846	14	2.00
1168	14	4.00
3318	14	5.00
5379	14	5.00
4184	14	4.00
1836	14	3.00
5630	14	3.00
312	14	4.00
5729	14	5.00
6080	14	4.00
1184	14	4.00
1551	14	5.00
4042	14	2.00
6217	14	5.00
3553	14	3.00
3649	14	4.00
997	14	5.00
5437	14	5.00
6733	14	5.00
6743	14	5.00
15	16	3.50
364	16	3.00
813	16	3.00
1425	16	3.00
1924	16	2.00
2831	16	4.00
889	16	3.00
1337	16	4.00
1331	16	3.00
28	17	4.00
50	17	2.00
57	17	4.50
11	17	4.00
211	17	3.50
537	17	4.00
444	17	1.00
10	17	3.00
713	17	3.00
680	17	3.00
1164	17	3.00
1695	17	5.00
1835	17	4.00
994	17	3.00
3100	17	3.00
4530	17	2.00
1009	17	3.00
4898	17	5.00
280	17	3.00
6505	17	1.00
29	18	4.00
79	18	3.50
23	18	3.50
89	18	4.50
57	18	1.00
50	18	5.00
11	18	2.00
219	18	3.50
3	18	4.50
44	18	1.50
404	18	1.50
350	18	3.00
444	18	3.00
20	18	4.00
489	18	3.00
188	18	4.00
231	18	2.50
52	18	4.00
1435	18	4.00
1454	18	4.00
2009	18	5.00
1355	18	5.00
1923	18	4.00
2461	18	5.00
317	18	4.00
3088	18	4.00
1331	18	3.00
4214	18	2.00
4453	18	3.00
2497	18	2.00
315	18	2.00
4898	18	5.00
2962	18	3.00
5438	18	3.00
280	18	5.00
5763	18	4.00
5188	18	3.00
59	19	4.00
42	19	3.50
69	19	2.00
15	19	3.50
231	19	3.00
355	19	3.00
353	19	1.00
343	19	2.00
247	19	2.00
85	19	2.50
489	19	1.50
523	19	5.00
28	19	4.00
476	19	2.00
462	19	5.00
572	19	3.00
535	19	4.00
32	19	1.50
67	19	4.50
44	19	2.00
577	19	2.00
756	19	2.50
763	19	4.00
720	19	4.00
786	19	3.00
444	19	4.00
694	19	2.50
736	19	3.00
569	19	3.00
438	19	4.00
871	19	3.00
970	19	4.00
960	19	3.00
765	19	1.00
211	19	4.00
1044	19	3.00
2	19	2.00
230	19	4.00
796	19	3.00
1120	19	4.00
1127	19	4.00
640	19	4.00
1092	19	4.00
10	19	3.00
1162	19	3.00
685	19	3.00
889	19	3.00
465	19	4.00
1472	19	5.00
1633	19	4.00
1667	19	4.00
2014	19	5.00
2022	19	5.00
2024	19	2.00
537	19	4.00
652	19	3.00
2229	19	2.00
146	19	3.00
2460	19	5.00
2470	19	5.00
2050	19	1.00
2368	19	3.00
421	19	3.00
680	19	4.00
1297	19	3.00
1060	19	4.00
1306	19	5.00
1939	19	4.00
2326	19	2.00
2191	19	5.00
1635	19	4.00
9	19	3.00
3488	19	3.00
678	19	5.00
3709	19	1.00
2325	19	4.00
2306	19	5.00
3508	19	4.00
566	19	3.00
4284	19	5.00
4898	19	5.00
5317	19	3.00
1787	19	3.00
5597	19	5.00
4674	19	5.00
51	20	3.00
23	20	4.00
176	20	4.00
243	20	4.00
37	20	4.00
444	20	3.00
489	20	4.00
28	20	4.50
558	20	3.00
578	20	3.00
763	20	2.00
634	20	3.00
809	20	4.50
85	20	3.00
638	20	3.00
494	20	3.00
680	20	4.00
1454	20	4.00
1823	20	4.00
906	20	4.00
2940	20	5.00
3088	20	3.00
3257	20	3.00
3759	20	4.00
1331	20	4.00
20	20	5.00
4137	20	4.00
4019	20	3.00
167	20	3.00
4660	20	5.00
4712	20	5.00
4717	20	3.00
4898	20	5.00
3625	20	3.00
4749	20	1.00
4177	20	3.00
6566	20	5.00
5984	20	2.00
558	21	3.00
1275	21	1.00
1753	21	4.00
364	21	4.00
49	22	3.50
104	22	3.50
66	22	4.50
57	22	4.00
44	22	3.00
333	22	3.00
295	22	3.00
356	22	4.00
310	22	5.00
290	22	2.00
343	22	5.00
399	22	5.00
414	22	4.50
383	22	4.00
300	22	3.50
391	22	1.50
463	22	5.00
444	22	3.00
86	22	5.00
202	22	3.00
523	22	4.00
527	22	3.50
517	22	4.00
507	22	4.00
558	22	3.00
543	22	5.00
231	22	3.00
165	22	5.00
572	22	1.00
502	22	3.50
754	22	3.50
756	22	3.50
763	22	5.00
786	22	4.00
471	22	4.00
694	22	4.00
849	22	2.50
11	22	4.00
785	22	3.00
977	22	5.00
774	22	4.00
738	22	5.00
569	22	2.00
1061	22	5.00
680	22	4.00
1092	22	5.00
1100	22	4.00
10	22	4.00
1127	22	4.00
685	22	4.00
28	22	5.00
1144	22	5.00
640	22	4.00
1310	22	5.00
1345	22	2.00
795	22	4.00
783	22	5.00
58	22	5.00
146	22	5.00
983	22	1.00
1486	22	3.00
913	22	2.00
465	22	4.00
1529	22	5.00
960	22	4.00
1164	22	4.00
1542	22	3.00
1633	22	4.00
1673	22	5.00
813	22	4.00
1740	22	3.00
2	22	1.00
1849	22	4.00
1700	22	5.00
214	22	5.00
1062	22	3.00
1903	22	4.00
1574	22	5.00
1941	22	4.00
1088	22	4.00
1398	22	4.00
2041	22	4.00
2035	22	3.00
1932	22	5.00
2057	22	5.00
2093	22	5.00
2197	22	4.00
1399	22	4.00
1975	22	5.00
2282	22	5.00
2284	22	5.00
35	22	3.00
2153	22	4.00
1098	22	2.00
2191	22	5.00
2327	22	1.00
2083	22	4.00
2369	22	5.00
2376	22	5.00
2309	22	4.00
614	22	5.00
2460	22	5.00
2336	22	4.00
2554	22	5.00
37	22	3.00
1096	22	5.00
421	22	5.00
2273	22	4.00
6	22	3.00
1843	22	4.00
1297	22	4.00
2708	22	4.00
638	22	4.00
225	22	4.00
2765	22	4.00
2504	22	4.00
1306	22	5.00
989	22	3.00
2586	22	2.00
878	22	5.00
2326	22	4.00
2987	22	5.00
1814	22	3.00
3162	22	4.00
2496	22	5.00
2928	22	4.00
1610	22	4.00
3554	22	5.00
317	22	4.00
2629	22	5.00
1873	22	5.00
3751	22	5.00
3467	22	4.00
3708	22	4.00
2983	22	4.00
42	22	4.00
279	22	5.00
3488	22	4.00
4214	22	3.00
1940	22	5.00
2842	22	4.00
4159	22	4.00
4372	22	3.00
4008	22	3.00
4121	22	5.00
4108	22	5.00
2431	22	5.00
4513	22	5.00
4554	22	3.00
1884	22	5.00
4435	22	4.00
4672	22	3.00
3866	22	3.00
3539	22	4.00
3060	22	5.00
1939	22	5.00
4739	22	3.00
4717	22	3.00
4865	22	5.00
4898	22	5.00
2084	22	3.00
2368	22	3.00
5172	22	5.00
2165	22	4.00
2962	22	5.00
5549	22	5.00
1047	22	5.00
442	22	3.00
513	22	4.00
147	22	4.00
6280	22	5.00
4177	22	3.00
212	22	4.00
6519	22	5.00
1300	22	4.00
4622	22	3.00
149	22	5.00
995	22	4.00
1392	22	5.00
6770	22	5.00
320	22	5.00
11	23	3.00
366	23	4.00
624	23	3.50
674	23	1.00
959	23	2.00
813	23	2.00
391	23	2.00
1212	23	4.00
606	23	2.00
1062	23	2.00
214	23	4.00
802	23	2.00
23	23	5.00
69	23	3.00
1251	23	1.00
2005	23	2.00
2401	23	5.00
2321	23	3.00
2637	23	1.00
1640	23	4.00
994	23	4.00
1214	23	2.00
3220	23	2.00
337	23	3.00
2713	23	1.00
640	23	3.00
3846	23	3.00
2985	23	2.00
362	23	3.00
3353	23	4.00
688	23	3.00
165	23	3.00
279	23	1.00
4498	23	4.00
1787	23	4.00
2685	23	4.00
2823	23	3.00
5497	23	5.00
5647	23	5.00
5966	23	3.00
3625	23	1.00
5611	23	5.00
42	24	5.00
43	24	5.00
225	24	5.00
290	24	5.00
367	24	1.00
334	24	5.00
15	24	5.00
464	24	3.50
364	24	3.00
558	24	3.00
378	24	3.50
733	24	4.00
198	24	3.00
56	24	4.00
813	24	3.00
563	24	4.00
889	24	2.00
212	24	4.00
1581	24	3.00
1095	24	4.00
1408	24	4.00
1622	24	5.00
7	24	5.00
792	24	2.00
1924	24	4.00
2818	24	5.00
2831	24	4.00
907	24	3.00
2982	24	5.00
2308	24	4.00
2504	24	5.00
2204	24	5.00
3633	24	5.00
1331	24	4.00
3088	24	3.00
3675	24	4.00
3865	24	5.00
3499	24	2.00
20	24	3.00
1337	24	3.00
4121	24	4.00
1168	24	4.00
4019	24	4.00
2031	24	5.00
3408	24	4.00
4969	24	5.00
1243	24	5.00
678	24	3.00
5547	24	5.00
5858	24	1.00
1096	24	3.00
6544	24	5.00
167	24	5.00
5438	24	2.00
997	24	4.00
28	25	4.00
190	25	5.00
343	25	2.00
165	25	3.50
502	25	2.00
635	25	1.00
642	25	1.00
376	25	5.00
67	25	5.00
624	25	2.50
743	25	4.00
49	25	4.00
867	25	4.50
438	25	3.00
871	25	1.00
1060	25	3.00
569	25	3.00
414	25	1.00
784	25	2.00
1079	25	2.00
212	25	3.00
640	25	4.00
1555	25	3.00
1380	25	1.00
23	25	5.00
1640	25	5.00
1871	25	4.00
1062	25	4.00
1817	25	2.00
1046	25	2.00
2196	25	5.00
537	25	1.00
1864	25	5.00
2337	25	3.00
1632	25	3.00
1472	25	1.00
2083	25	1.00
1297	25	3.00
362	25	3.00
1306	25	5.00
2321	25	2.00
2326	25	4.00
2191	25	5.00
2867	25	1.00
58	25	5.00
678	25	2.00
3213	25	4.00
2637	25	1.00
3533	25	2.00
558	25	1.00
4077	25	3.00
3992	25	2.00
993	25	4.00
4214	25	1.00
69	25	5.00
4018	25	5.00
4694	25	4.00
462	25	1.00
4898	25	5.00
1174	25	3.00
1787	25	2.00
5082	25	5.00
4845	25	2.00
5317	25	4.00
2823	25	4.00
5315	25	3.00
451	25	3.00
5549	25	5.00
5100	25	3.00
5200	25	2.00
2983	25	4.00
1168	25	3.00
4177	25	2.00
6495	25	5.00
6549	25	5.00
6566	25	5.00
6631	25	1.00
6642	25	4.00
4776	25	3.00
364	25	4.00
5	25	1.00
5027	25	4.00
906	25	3.00
69	26	2.50
11	26	3.00
49	26	3.50
367	26	3.00
10	26	4.00
523	26	3.00
44	26	3.00
674	26	4.00
843	26	2.50
884	26	5.00
382	26	5.00
960	26	3.00
28	26	5.00
1100	26	5.00
918	26	2.00
1107	26	5.00
355	26	4.00
1103	26	3.00
465	26	4.00
1521	26	5.00
1579	26	3.00
1164	26	4.00
1306	26	5.00
624	26	4.00
391	26	3.00
165	26	4.00
1627	26	3.00
343	26	4.00
122	26	4.00
1711	26	5.00
1062	26	4.00
2336	26	4.00
2368	26	3.00
2328	26	5.00
2636	26	5.00
652	26	2.00
2504	26	5.00
2586	26	3.00
2326	26	3.00
1421	26	5.00
720	26	5.00
2940	26	5.00
688	26	4.00
317	26	2.00
2433	26	5.00
3220	26	3.00
1194	26	5.00
2637	26	5.00
3408	26	3.00
44	27	3.50
225	27	5.00
216	27	3.00
425	27	4.00
364	27	4.50
489	27	4.50
960	27	4.00
889	27	4.00
2074	27	5.00
146	27	5.00
688	27	4.00
110	27	5.00
2956	27	5.00
1095	27	5.00
1823	27	4.00
678	27	5.00
2197	27	3.00
4019	27	4.00
4156	27	4.00
4086	27	4.00
1337	27	5.00
5299	27	5.00
312	27	3.00
919	27	4.00
5659	27	3.00
1174	27	3.00
5216	27	3.00
4042	27	3.00
5858	27	4.00
167	27	5.00
6725	27	1.00
1088	27	4.00
558	27	5.00
11	28	4.00
269	28	3.00
216	28	3.50
567	28	2.50
540	28	2.00
245	28	1.00
801	28	2.50
645	28	1.50
8	28	4.00
688	28	2.00
28	28	4.00
889	28	4.00
56	28	3.00
1095	28	3.00
1386	28	1.00
356	28	2.00
678	28	4.00
2704	28	1.00
4547	28	4.00
1337	28	4.00
5299	28	2.00
5659	28	3.00
28	29	5.00
70	29	4.00
23	29	3.50
69	29	3.50
40	29	5.00
3	29	4.00
82	29	3.50
38	29	4.50
303	29	4.00
425	29	5.00
10	29	3.50
439	29	4.50
454	29	5.00
32	29	5.00
470	29	3.50
489	29	4.00
517	29	5.00
127	29	2.00
558	29	4.00
44	29	3.50
763	29	2.50
851	29	4.00
438	29	4.00
960	29	4.00
970	29	4.00
985	29	4.00
680	29	5.00
1044	29	4.00
465	29	5.00
1092	29	5.00
925	29	1.00
1186	29	4.00
720	29	2.00
60	29	5.00
1100	29	5.00
1296	29	5.00
1345	29	3.00
823	29	4.00
889	29	4.00
1398	29	5.00
1512	29	5.00
1522	29	4.00
1251	29	5.00
1473	29	3.00
1579	29	5.00
1657	29	5.00
1803	29	3.00
1464	29	5.00
1895	29	5.00
2018	29	5.00
1355	29	5.00
2191	29	5.00
2224	29	5.00
2207	29	5.00
1632	29	5.00
1765	29	5.00
642	29	4.00
2368	29	5.00
2197	29	5.00
993	29	5.00
1817	29	4.00
1039	29	5.00
962	29	4.00
2101	29	5.00
907	29	4.00
822	29	4.00
2691	29	5.00
241	29	4.00
1669	29	5.00
3308	29	5.00
3391	29	5.00
3441	29	3.00
2001	29	5.00
3513	29	5.00
317	29	4.00
150	29	4.00
318	29	4.00
913	29	4.00
1843	29	4.00
2	29	4.00
279	29	5.00
651	29	4.00
4137	29	5.00
1099	29	5.00
4185	29	4.00
3992	29	5.00
4412	29	5.00
2685	29	5.00
4206	29	5.00
2586	29	2.00
1174	29	5.00
4585	29	5.00
1168	29	5.00
4643	29	5.00
4751	29	4.00
4689	29	4.00
4776	29	3.00
4820	29	5.00
1787	29	4.00
4973	29	4.00
2930	29	4.00
1941	29	5.00
5136	29	5.00
5315	29	5.00
5339	29	5.00
2823	29	4.00
3125	29	5.00
4177	29	4.00
904	29	5.00
5843	29	5.00
5833	29	3.00
442	29	4.00
5844	29	5.00
5497	29	5.00
5689	29	4.00
5898	29	5.00
4819	29	5.00
4047	29	5.00
1207	29	5.00
312	29	5.00
5729	29	2.00
878	29	1.00
678	29	4.00
792	29	4.00
6484	29	5.00
4042	29	4.00
6586	29	5.00
6526	29	3.00
1939	29	4.00
5841	29	3.00
6718	29	5.00
4372	29	5.00
6803	29	5.00
3232	29	3.00
1009	29	5.00
995	29	5.00
513	29	3.00
979	29	5.00
5511	29	4.00
1317	29	5.00
11	30	4.00
386	30	3.00
1178	30	2.00
3061	30	4.00
20	30	3.00
167	30	4.00
1168	30	3.00
1184	30	3.00
85	31	3.50
58	31	1.50
241	31	2.50
602	31	2.50
56	31	2.00
11	31	3.00
566	31	1.00
81	31	3.00
2029	31	4.00
1787	31	4.00
5761	31	3.00
279	31	4.00
69	32	4.50
23	32	3.50
28	32	3.50
11	32	4.00
211	32	2.50
268	32	4.00
102	32	4.00
298	32	4.00
226	32	4.50
470	32	4.50
708	32	4.50
720	32	5.00
464	32	4.50
127	32	1.00
688	32	3.00
846	32	1.00
960	32	3.00
494	32	3.00
961	32	5.00
728	32	2.00
885	32	5.00
642	32	5.00
356	32	4.00
1345	32	3.00
595	32	5.00
1608	32	4.00
1659	32	5.00
1402	32	3.00
1803	32	3.00
1999	32	5.00
236	32	5.00
1062	32	5.00
606	32	5.00
2539	32	4.00
1613	32	4.00
2340	32	5.00
1201	32	1.00
907	32	5.00
1632	32	5.00
3092	32	5.00
3151	32	5.00
3308	32	4.00
3236	32	5.00
2851	32	4.00
1355	32	5.00
3593	32	5.00
957	32	5.00
3061	32	5.00
4058	32	4.00
3186	32	3.00
3752	32	4.00
3690	32	3.00
4387	32	5.00
4372	32	5.00
4554	32	3.00
904	32	1.00
1833	32	3.00
3934	32	5.00
4610	32	5.00
4819	32	4.00
5496	32	4.00
5535	32	4.00
1332	32	5.00
5630	32	5.00
6186	32	5.00
4042	32	5.00
1180	32	3.00
4297	32	3.00
6395	32	2.00
5438	32	4.00
3220	32	5.00
6702	32	4.00
2	32	4.00
42	33	2.00
523	33	2.00
28	33	3.50
3539	33	2.00
4832	33	5.00
6507	33	1.00
380	34	5.00
22	34	4.50
459	34	1.00
444	34	2.50
472	34	5.00
343	34	3.00
523	34	3.00
558	34	3.00
241	34	3.50
607	34	3.00
638	34	4.50
809	34	4.00
1246	34	4.00
212	34	3.00
165	34	4.00
1765	34	3.00
2147	34	5.00
2436	34	5.00
1168	34	4.00
513	34	4.00
2368	34	3.00
678	34	5.00
3232	34	5.00
3508	34	4.00
3088	34	3.00
1331	34	4.00
2634	34	4.00
2723	34	5.00
1350	34	5.00
2982	34	5.00
2084	34	4.00
4959	34	4.00
6684	34	4.00
4981	34	3.00
59	35	2.00
29	35	4.00
11	35	4.00
